4-Chloromercuribenzenesulfonate;D01.632.750.740.220;
Negative Staining;;E01.370.225.500.620.670.520
Negative Staining;;E01.370.225.750.600.670.520
Neonatal Screening;E01.450.560;E01.370.225.910
Neonatal Screening;;E05.200.910
Neoplasm Staging;E01.370.550;E01.789.625
Neuroanatomical Tract-Tracing Techniques;;E01.370.225.500.620.670.570
Neuroanatomical Tract-Tracing Techniques;;E01.370.225.750.600.670.570
Neuroaspergillosis;C01.703.078.537;C01.703.513.249.537
Neurofibromatosis 2;C04.588.614.525.500;
Neurofibromatosis 2;C10.551.525.500;
Neuroma, Acoustic;C04.588.614.525;
Neuroma, Acoustic;C10.551.525;
Neuroradiography;E01.370.376.560;E01.370.350.578.937
Neuroradiography;;E01.370.376.537.750
Neuroradiography;;E05.629.937
Neutralization Tests;E01.450.495.735.550;E01.370.225.812.735.550
Neutralization Tests;;E05.200.812.735.550
Nocturia;C23.888.942.350;C23.888.942.343.550
Noise;G01.595.907.567;G01.750.770.776.567
Nurses' Instruction;V02.575.600;V02.668
Nystatin;D04.345.349.575;
Nystatin;D09.408.477.575;
Occult Blood;E01.450.575;E01.370.225.925
Occult Blood;;E05.200.925
Oculomotor Nerve;;A08.800.050.050.650
Oculomotor Nerve;;A08.800.050.600.475
Oculomotor Nerve;;A08.800.800.060.650
Oleandomycin;D04.345.349.600;
Oleandomycin;D09.408.477.600;
Oligomycins;D04.345.349.620;
Oligomycins;D09.408.477.620;
omega-Agatoxin IVA;D12.776.466.693;D12.644.400.562
omega-Agatoxin IVA;D20.888.065.870.650;D12.776.092.249.500
omega-Agatoxin IVA;D23.946.833.065.870.650;D20.888.065.870.324.500
omega-Agatoxin IVA;;D23.946.833.065.870.324.500
Omentum;A01.047.025.600.573;A01.923.047.025.600.573
Oocyte Retrieval;E04.932.625;E04.936.537.625
Operative Blood Salvage;E04.932.687;E04.936.537.687
Oral Sprays;E07.605.750;D20.280.055.750
Oral Sprays;;D26.255.165.055.527
Organ Culture Techniques;E05.200.249.484;E05.240.484
Organ Preservation;E01.450.865.366.833.660;E02.792.833.660
Organogold Compounds;D01.632.675;
Organomercury Compounds;D01.632.750;
Organometallic Compounds;D01.632;
Organoplatinum Compounds;D01.632.800;
Organotechnetium Compounds;D01.632.825;
Organotin Compounds;D01.632.850;
Osmotic Fragility;E01.450.375.550;E01.370.225.625.550
Osmotic Fragility;;E05.200.625.550
Oximetry;E01.450.150.100.100.600;E01.370.225.124.100.100.600
Oximetry;;E05.200.124.100.100.600
Oxprenolol;;D02.033.100.624.698.633
Oxprenolol;;D02.033.755.624.698.633
p-Azobenzenearsonate;D01.632.088.060;
p-Chloromercuribenzoic Acid;D01.632.750.740.644.261.275;
Palatine Tonsil;A10.549.800;A10.549.580
Palatine Tonsil;A15.382.520.604.800;A15.382.520.604.580
Paracentesis;E01.450.865.632.600;E01.370.225.998.329
Paracentesis;E04.581;E04.665.600
Paracentesis;;E05.200.998.329
Paraffin Embedding;;E01.370.225.500.620.720.610
Paraffin Embedding;;E01.370.225.750.600.720.610
Parasite Egg Count;E01.450.600;E01.370.225.932.600
Parasite Egg Count;;E05.200.932.600
Parasitic Sensitivity Tests;;E01.370.225.940
Partial Thromboplastin Time;E01.450.375.115.600;E01.370.225.625.115.600
Partial Thromboplastin Time;;E05.200.625.115.600
Passive Cutaneous Anaphylaxis;E01.370.750.600;E01.370.225.812.871.600
Passive Cutaneous Anaphylaxis;E01.450.495.750.600;E05.200.812.871.600
Passive Cutaneous Anaphylaxis;E05.478.594.800.600;E05.478.594.890.600
Patch Tests;E01.370.750.610;E01.370.225.812.871.610
Patch Tests;E01.450.495.750.610;E05.200.812.871.610
Patch Tests;E05.478.594.800.610;E05.478.594.890.610
Patch-Clamp Techniques;E05.200.500.800;E05.242.800
Paxillin;;D12.776.512.374
Pelger-Huet Anomaly;;C16.320.784
Pelvic Floor;A01.673.600;A01.923.600.600
Pelvic Organ Prolapse;C23.300.842.500;C23.300.842.624
Pelvis;A01.673;A01.923.600
Penbutolol;;D02.033.100.624.698.688
Penbutolol;;D02.033.755.624.698.688
Pericardiocentesis;E01.450.865.632.600.620;E01.370.225.998.329.620
Pericardiocentesis;E04.581.620;E04.665.600.620
Pericardiocentesis;;E05.200.998.329.620
Perinatal Care;;N02.421.143.620.550
Periodic Acid-Schiff Reaction;E05.200.750.600.670.620;E01.370.225.500.607.790
Periodic Acid-Schiff Reaction;;E01.370.225.750.551.790
Peritoneal Cavity;A01.047.025.600.678;A01.923.047.025.600.678
Peritoneal Stomata;A01.047.025.600.700;A01.923.047.025.600.700
Peritoneum;A01.047.025.600;A01.923.047.025.600
Peritonitis;;C01.539.463.600
Peritonitis, Tuberculous;;C01.539.463.600.249
Petrosal Sinus Sampling;E01.450.150.100.600;E01.370.225.124.100.600
Petrosal Sinus Sampling;E01.450.865.632.150.600;E01.370.225.998.110.600
Petrosal Sinus Sampling;;E04.665.150.600
Petrosal Sinus Sampling;;E05.200.124.100.600
Petrosal Sinus Sampling;;E05.200.998.110.600
Phacoemulsification;;E04.943.875
Phantom Limb;;C23.550.767.700.500
Phantom Limb;;C23.888.646.530.500
Phenoxypropanolamines;;D02.033.100.624.698
Phenoxypropanolamines;;D02.033.755.624.698
Phenylmercuric Acetate;D01.632.750.740.760;
Phenylmercury Compounds;D01.632.750.740;
Phlebotomy;E01.450.865.632.150.625;E01.370.225.998.110.625
Phlebotomy;;E04.665.150.625
Phlebotomy;;E05.200.998.110.625
Phonophoresis;E02.319.267.720;
Photons;G01.201.875.770.578.782;G01.358.500.505.650.782
Photons;;G01.750.250.650.782
Photons;;G01.750.770.578.782
Photosensitizing Agents;D27.505.696.750.710;D27.505.954.600.710
Photosynthetic Reaction Center Complex Proteins;D12.776.758;D05.500.562.488
Photosynthetic Reaction Center Complex Proteins;;D12.776.183.750.750
Photosynthetic Reaction Center Complex Proteins;;D12.776.543.983.500
Photosynthetic Reaction Center Complex Proteins;;D12.776.765.199.750.750
Photosystem I Protein Complex;D05.500.562.492;D05.500.562.488.500
Photosystem I Protein Complex;D12.776.758.500;D12.776.183.750.750.500
Photosystem I Protein Complex;;D12.776.543.983.500.500
Photosystem I Protein Complex;;D12.776.765.199.750.750.500
Photosystem II Protein Complex;D05.500.562.496;D05.500.562.488.750
Photosystem II Protein Complex;D12.776.758.750;D12.776.183.750.750.750
Photosystem II Protein Complex;;D12.776.543.983.500.750
Photosystem II Protein Complex;;D12.776.765.199.750.750.750
Phycobiliproteins;D05.500.249.600.666;D05.500.562.488.490.500.500
Phycobiliproteins;D12.776.758.490.500.500;D08.811.600.710.490.500.500
Phycobilisomes;D05.500.249.600;D05.500.562.488.490.500
Phycobilisomes;D12.776.758.490.500;D08.811.600.710.490.500
Phycocyanin;D12.776.758.490.500.500.755;D05.500.562.488.490.500.500.755
Phycocyanin;;D08.811.600.710.490.500.500.755
Phycoerythrin;D12.776.758.490.500.500.777;D05.500.562.488.490.500.500.777
Phycoerythrin;;D08.811.600.710.490.500.500.777
Piedra;;C17.800.329.992
Pindolol;;D02.033.100.624.698.699
Pindolol;;D02.033.755.624.698.699
Plant Immunity;G12.450.050.750;G12.450.800
Plant Somatic Embryogenesis Techniques;E05.200.249.550;E05.240.550
Plaque Assay;;E01.370.225.875.970.790
Plastic Embedding;;E01.370.225.500.620.720.640
Plastic Embedding;;E01.370.225.750.600.720.640
Plastoquinol-Plastocyanin Reductase;D05.500.562.124.500;D05.500.562.488.374.875
Plastoquinol-Plastocyanin Reductase;D12.776.758.374.875;D12.776.183.750.750.374.875
Plastoquinol-Plastocyanin Reductase;;D12.776.543.983.500.374.875
Plastoquinol-Plastocyanin Reductase;;D12.776.765.199.750.750.374.875
Platelet Count;E01.450.375.107.700;E01.370.225.500.195.107.740
Platelet Count;E01.450.375.625.625;E01.370.225.625.107.700
Platelet Count;;E01.370.225.625.625.625
Platelet Count;;E05.200.625.107.700
Platelet Count;;E05.200.625.625.625
Platelet Count;;E05.242.195.107.740
Platelet Function Tests;E01.450.375.625;E01.370.225.625.625
Platelet Function Tests;;E05.200.625.625
Plateletpheresis;E05.200.500.363.285.790;E05.242.363.285.790
Pleural Cavity;A01.911.800.650;A01.923.761.800.650
Pneumoencephalography;E01.370.376.560.620;E01.370.350.578.937.620
Pneumoencephalography;;E01.370.376.537.750.620
Pneumoencephalography;;E05.629.937.620
Podocytes;A05.810.453.324.359.720;A05.810.453.324.359.372.650
Police;;M01.526.373.750
Polycystic Kidney, Autosomal Recessive;;C16.320.793
Postnatal Care;E02.760.741;E02.760.703.500
Postnatal Care;N02.421.143.620.534;N02.421.143.620.550.500
Postnatal Care;N02.421.585.722.600;N02.421.585.703.500
Practolol;;D02.033.100.624.698.705
Practolol;;D02.033.755.624.698.705
Precipitin Tests;E01.450.495.735.645;E01.370.225.812.735.645
Precipitin Tests;;E05.200.812.735.645
Pregnancy Tests;E01.450.620;E01.370.225.970
Pregnancy Tests;;E05.200.970
Pregnancy Tests, Immunologic;E01.450.495.620;E01.370.225.812.620
Pregnancy Tests, Immunologic;E01.450.620.620;E01.370.225.970.620
Pregnancy Tests, Immunologic;;E05.200.812.620
Pregnancy Tests, Immunologic;;E05.200.970.620
Prenalterol;;D02.033.100.624.698.708
Prenalterol;;D02.033.755.624.698.708
Preservation, Biological;E01.450.865.366;E02.792
Primed In Situ Labeling;;E01.370.225.500.620.670.325.680
Primed In Situ Labeling;;E01.370.225.750.600.670.325.680
Problems and Exercises;V02.575.700;V02.734
Programmed Instruction;V02.575.720;V02.735
Proinsulin;D06.472.699.587.740;D06.472.699.587.200.500
Proinsulin;D12.644.548.586.740;D12.644.548.586.200.500
Pronation;G11.427.590.530.748;G11.427.590.530.698.840
Propranolol;;D02.033.100.624.698.711
Propranolol;;D02.033.755.624.698.711
Prostatism;C23.888.942.700;C23.888.942.343.600
Prosthesis Fitting;E05.785;E02.794
Prothrombin Time;E01.450.375.115.610;E01.370.225.625.115.610
Prothrombin Time;;E05.200.625.115.610
Prussian Blue Reaction;;E01.370.225.500.607.810
Prussian Blue Reaction;;E01.370.225.500.620.670.660
Prussian Blue Reaction;;E01.370.225.750.551.810
Prussian Blue Reaction;;E01.370.225.750.600.670.660
Punctures;E01.450.865.632;E04.665
Quadruplets;G08.686.710.508;
Quadruplets;G08.686.785.760.769.525.508;
Quintuplets;G08.686.710.550;
Quintuplets;G08.686.785.760.769.525.550;
Radiation;G01.201.875;G01.750
Radiation Dosage;G01.201.875.740;G01.750.740
Radiation Effects;G01.201.875.745;G01.750.745
Radiation Tolerance;G01.201.875.795;
Radiation, Ionizing;G01.201.875.750;G01.750.750
Radiation, Nonionizing;G01.201.875.770;G01.750.770
Radiation-Sensitizing Agents;D27.505.696.750;D27.505.954.600
Radio Waves;G01.201.875.770.721;G01.358.500.505.810
Radio Waves;;G01.750.250.810
Radio Waves;;G01.750.770.721
Radioallergosorbent Test;E01.450.495.410.380.810;E01.370.225.812.735.830
Radioallergosorbent Test;E01.450.495.410.700.810;E05.200.812.735.830
Radioallergosorbent Test;E01.450.495.735.830;E05.478.566.380.810
Radioallergosorbent Test;E05.478.594.410.380.810;E05.478.566.639.810
Radioallergosorbent Test;E05.478.594.410.639.810;
Radioimmunoassay;E01.450.495.410.700;E05.478.566.639
Radioimmunoassay;E05.478.594.410.639;
Radioimmunodetection;E01.450.495.677;E05.478.805
Radioimmunodetection;E05.478.594.700;
Radioimmunoprecipitation Assay;E01.450.495.410.380.825;E01.370.225.812.735.840
Radioimmunoprecipitation Assay;E01.450.495.410.700.825;E05.200.812.735.840
Radioimmunoprecipitation Assay;E01.450.495.735.840;E05.478.566.380.825
Radioimmunoprecipitation Assay;E05.478.594.410.380.825;E05.478.566.639.825
Radioimmunoprecipitation Assay;E05.478.594.410.639.825;
Radioimmunosorbent Test;E01.450.495.410.380.830;E05.478.566.380.830
Radioimmunosorbent Test;E01.450.495.410.700.830;E05.478.566.639.830
Radioimmunosorbent Test;E05.478.594.410.380.830;
Radioimmunosorbent Test;E05.478.594.410.639.830;
Radioligand Assay;E01.450.650;E01.370.225.985
Radioligand Assay;;E05.200.985
Rectal Prolapse;C23.300.842.500.500;C23.300.842.624.500
Refrigeration;E01.450.865.366.643;E02.792.643
Regurgitation, Gastric;;C08.360.577
Replica Techniques;;E01.370.225.500.620.620
Replica Techniques;;E01.370.225.750.600.620
Resistance Training;G11.427.590.237.500;G11.427.590.530.698.277.500
Reticulocyte Count;E01.450.375.107.330.725;E01.370.225.500.195.107.330.725
Reticulocyte Count;;E01.370.225.625.107.330.725
Reticulocyte Count;;E05.200.625.107.330.725
Reticulocyte Count;;E05.242.195.107.330.725
Retroperitoneal Space;A01.047.025.750;A01.923.047.025.750
Rhinoplasty;E04.580.677;E04.580.392.500
Rhizobium radiobacter;B03.440.400.425.700.800.700;B03.440.400.425.700.024.050
Rhizobium radiobacter;B03.660.050.730.670.700;B03.660.050.730.024.500
Ribotyping;;E01.370.225.875.150.125.765
Ribulose-Bisphosphate Carboxylase;;D12.776.183.499
Ribulose-Bisphosphate Carboxylase;;D12.776.765.199.499
Rivers;;G16.500.275.280.650
Rivers;;N06.230.232.650
RNA, Double-Stranded;;G02.111.570.790.486.775
RNA, Double-Stranded;;G05.360.580.775
Rosette Formation;E01.450.495.706;E01.370.225.812.706
Rosette Formation;;E05.200.812.706
Roxarsone;D01.632.088.700;
Roxithromycin;D04.345.349.250.630;
Roxithromycin;D09.408.477.250.630;
Running;G11.427.590.530.698.610;G11.427.590.530.698.277.750
Rutamycin;D04.345.349.620.750;
Rutamycin;D09.408.477.620.750;
Sacrococcygeal Region;A01.176.780;A01.923.176.780
Sarcoma, Endometrial Stromal;C04.557.450.795.820;C04.557.450.795.332.500
Sarcoma, Endometrial Stromal;C04.588.945.418.948.585.374.500;
Schilling Test;E01.450.375.750;E01.370.225.625.750
Schilling Test;;E05.200.625.750
Selenium-Binding Proteins;;D12.776.863
SELEX Aptamer Technique;E05.916.160.500;E05.916.039.312.500
SELEX Aptamer Technique;;G02.607.750.155.249.500
SELEX Aptamer Technique;;J01.897.836.249.249.500
Semen Analysis;E01.450.752;E01.370.225.992
Semen Analysis;;E05.200.992
Semen Preservation;E01.450.865.366.833.890;E02.792.833.890
Sentinel Lymph Node Biopsy;E01.450.230.100.580;E01.370.225.500.384.100.580
Sentinel Lymph Node Biopsy;E01.450.865.100.580;E01.370.225.998.054.580
Sentinel Lymph Node Biopsy;;E05.200.500.384.100.580
Sentinel Lymph Node Biopsy;;E05.200.998.054.580
Sentinel Lymph Node Biopsy;;E05.242.384.100.580
Serial Passage;;E01.370.225.875.837
Sericins;D12.776.878.750;D12.776.092.500.809.750
Serologic Tests;E01.450.495.735;E01.370.225.812.735
Serologic Tests;;E05.200.812.735
Serotyping;E01.450.495.742;E01.370.225.812.742
Serotyping;;E01.370.225.875.150.125.890
Serotyping;;E05.200.812.742
Serum Bactericidal Antibody Assay;E01.450.495.735.845;E01.370.225.812.735.845
Serum Bactericidal Antibody Assay;;E05.200.812.735.845
Serum Bactericidal Test;;E01.370.225.875.595.800
Sex Determination Analysis;E01.450.855;E01.370.225.996
Sex Determination Analysis;;E01.370.701
Sex Determination Analysis;;E05.200.996
Sex Determination by Skeleton;E01.450.860;E01.370.701.500
Shadowing (Histology);;E01.370.225.500.620.670.770
Shadowing (Histology);;E01.370.225.750.600.670.770
Silk;D12.776.878;D12.776.092.500.809
Silk;;D12.776.092.750
Silver Staining;;E01.370.225.500.620.670.780
Silver Staining;;E01.370.225.750.600.670.780
Single-Cell Analysis;E05.200.500.900;E05.242.900
Single-Chain Antibodies;D12.776.377.715.548.680.650.500.800;D12.776.377.715.548.680.650.625
Sirolimus;D04.345.349.760;
Sister Chromatid Exchange;G05.355.760.840;G05.355.760.615.750
Skin Irritancy Tests;E05.940.074.500;E05.940.790.500
Skin Test End-Point Titration;E01.370.750.300.750;E01.370.225.812.871.300.750
Skin Test End-Point Titration;E01.450.495.750.300.750;E05.200.812.871.300.750
Skin Test End-Point Titration;E05.478.594.800.300.750;E05.478.594.890.300.750
Skin Tests;E01.370.750;E01.370.225.812.871
Skin Tests;E01.450.495.750;E05.200.812.871
Skin Tests;E05.478.594.800;E05.478.594.890
Skin Window Technique;E01.370.750.705;E01.370.225.500.335.875
Skin Window Technique;E01.450.495.125.875;E01.370.225.812.125.875
Skin Window Technique;E01.450.495.750.705;E01.370.225.812.871.705
Skin Window Technique;E05.478.594.800.705;E05.200.812.125.875
Skin Window Technique;;E05.200.812.871.705
Skin Window Technique;;E05.242.335.875
Skin Window Technique;;E05.478.594.890.705
Solar Energy;G01.201.875.897;G01.750.897
Solar Energy;N06.230.132.708;N06.230.132.644.500
Sound;G01.595.907;G01.750.770.776
Specimen Handling;E01.450.865;E01.370.225.998
Specimen Handling;;E05.200.998
Spectral Karyotyping;;E01.370.225.500.385.315.800
Spectral Karyotyping;;E05.200.500.385.315.800
Spectral Karyotyping;;E05.242.385.315.800
Sperm Count;E01.450.752.624;E01.370.225.500.195.870
Sperm Count;;E01.370.225.992.624
Sperm Count;;E05.200.992.624
Sperm Count;;E05.242.195.870
Sperm Motility;E01.450.752.812;E01.370.225.992.812
Sperm Motility;;E05.200.992.812
Sperm Retrieval;E04.932.750;E04.936.537.750
Spinal Puncture;E01.450.230.700;E01.370.225.998.054.790
Spinal Puncture;E01.450.865.632.700;E04.074.790
Spinal Puncture;;E04.665.700
Spinal Puncture;;E05.200.998.054.790
Spinal Puncture;;E05.200.998.683
Spiramycin;D04.345.349.440.725;
Spiramycin;D09.408.477.440.725;
Spiroplasma;B03.440.860.895.625;B03.440.860.300.750.625
Spiroplasma citri;B03.440.860.895.625.500;B03.440.860.300.750.625.500
Spiroplasmataceae;B03.440.860.895;B03.440.860.300.750
Staining and Labeling;;E01.370.225.500.620.670
Staining and Labeling;;E01.370.225.750.600.670
STAT1 Transcription Factor;D12.776.476.024.387.500.500;D12.776.476.024.386.500.500
STAT2 Transcription Factor;D12.776.476.024.387.500.750;D12.776.476.024.386.500.750
Static Electricity;G01.201.249.820;G01.358.500.249.820
Stem Cell Niche;A10.830;G04.366.249
Stem Cell Research;E05.864;E05.242.950
Stress Fibers;A11.284.430.214.190.750.510.830;A11.284.430.214.190.750.050.830
Subphrenic Abscess;;C01.539.463.600.500
Succinate Cytochrome c Oxidoreductase;;D12.776.543.277.875
Succinate Dehydrogenase;;D12.776.543.277.500.750.500
Succinate Dehydrogenase;;D12.776.543.277.875.249.500
Sucralfate;D01.632.925;
Sunlight;G01.201.875.770.578.836;G01.358.500.505.650.836
Sunlight;;G01.750.250.650.836
Sunlight;;G01.750.770.578.836
Supination;G11.427.590.530.780;G11.427.590.530.698.920
Swimming;G11.427.590.530.698.800;G11.427.590.530.698.277.875
Syphilis Serodiagnosis;E01.450.495.735.850;E01.370.225.812.735.850
Syphilis Serodiagnosis;;E05.200.812.735.850
T-Lymphocytes, Cytotoxic;;A11.118.637.555.567.550.500.200
T-Lymphocytes, Cytotoxic;;A11.118.637.555.567.569.500.200
T-Lymphocytes, Cytotoxic;;A15.145.229.637.555.567.550.500.200
T-Lymphocytes, Cytotoxic;;A15.145.229.637.555.567.569.500.200
T-Lymphocytes, Cytotoxic;;A15.382.490.555.567.550.500.200
T-Lymphocytes, Cytotoxic;;A15.382.490.555.567.569.500.200
T-Lymphocytes, Helper-Inducer;;A11.118.637.555.567.550.500.400
T-Lymphocytes, Helper-Inducer;;A11.118.637.555.567.569.500.400
T-Lymphocytes, Helper-Inducer;;A15.145.229.637.555.567.550.500.400
T-Lymphocytes, Helper-Inducer;;A15.145.229.637.555.567.569.500.400
T-Lymphocytes, Helper-Inducer;;A15.382.490.555.567.550.500.400
T-Lymphocytes, Helper-Inducer;;A15.382.490.555.567.569.500.400
T-Lymphocytes, Regulatory;;A11.118.637.555.567.550.500.700
T-Lymphocytes, Regulatory;;A11.118.637.555.567.569.500.700
T-Lymphocytes, Regulatory;;A15.145.229.637.555.567.550.500.700
T-Lymphocytes, Regulatory;;A15.145.229.637.555.567.569.500.700
T-Lymphocytes, Regulatory;;A15.382.490.555.567.550.500.700
T-Lymphocytes, Regulatory;;A15.382.490.555.567.569.500.700
Tacrolimus;D04.345.349.810;
Technetium Tc 99m Aggregated Albumin;D01.632.825.375;
Technetium Tc 99m Diethyl-iminodiacetic Acid;D01.632.825.445;
Technetium Tc 99m Dimercaptosuccinic Acid;D01.632.825.468;
Technetium Tc 99m Disofenin;D01.632.825.475;
Technetium Tc 99m Exametazime;D01.632.825.562;
Technetium Tc 99m Lidofenin;D01.632.825.710;
Technetium Tc 99m Medronate;D01.632.825.750;
Technetium Tc 99m Mertiatide;D01.632.825.775;
Technetium Tc 99m Pentetate;D01.632.825.875;
Technetium Tc 99m Sestamibi;D01.632.825.937;
Technology, Medical;H02.010.825;H02.010.450
Technology, Medical;J01.897.780;J01.897.480
Terahertz Radiation;G01.201.875.770.832;G01.358.500.505.890
Terahertz Radiation;;G01.750.250.890
Terahertz Radiation;;G01.750.770.832
Tetraethyl Lead;D01.632.950;
Th1 Cells;;A11.118.637.555.567.550.500.400.900
Th1 Cells;;A11.118.637.555.567.569.500.400.900
Th1 Cells;;A15.145.229.637.555.567.550.500.400.500
Th1 Cells;;A15.145.229.637.555.567.569.500.400.500
Th1 Cells;;A15.382.490.555.567.550.500.400.900
Th1 Cells;;A15.382.490.555.567.569.500.400.900
Th17 Cells;;A11.118.637.555.567.550.500.400.915
Th17 Cells;;A11.118.637.555.567.569.500.400.915
Th17 Cells;;A15.145.229.637.555.567.550.500.400.770
Th17 Cells;;A15.145.229.637.555.567.569.500.400.770
Th17 Cells;;A15.382.490.555.567.550.500.400.915
Th17 Cells;;A15.382.490.555.567.569.500.400.915
Th2 Cells;;A11.118.637.555.567.550.500.400.905
Th2 Cells;;A11.118.637.555.567.569.500.400.905
Th2 Cells;;A15.145.229.637.555.567.550.500.400.750
Th2 Cells;;A15.145.229.637.555.567.569.500.400.750
Th2 Cells;;A15.382.490.555.567.550.500.400.905
Th2 Cells;;A15.382.490.555.567.569.500.400.905
Thanatophoric Dysplasia;C05.116.099.343.914;C05.116.099.343.110.500
Thanatophoric Dysplasia;C05.116.099.708.914;C05.116.099.708.017.500
Thanatophoric Dysplasia;;C16.320.240.500.500
Thimerosal;D01.632.750.100.347.850;
Thoracic Cavity;A01.911.800;A01.923.761.800
Thoracic Wall;A01.911.850;A01.923.761.850
Thorax;A01.911;A01.923.761
Thrombelastography;E01.450.375.115.830;E01.370.225.625.115.830
Thrombelastography;;E05.200.625.115.830
Thrombin Time;E01.450.375.115.870;E01.370.225.625.115.870
Thrombin Time;;E05.200.625.115.870
Tidal Waves;;N06.230.132.644.750.500
Tissue and Organ Harvesting;E01.450.865.820;E04.936.537
Tissue and Organ Harvesting;E04.932;
Tissue Culture Techniques;E05.200.249.617;E05.240.617
Tissue Embedding;;E01.370.225.500.620.720
Tissue Embedding;;E01.370.225.750.600.720
Tissue Engineering;E05.200.249.750;E05.240.311.500
Tissue Engineering;;J01.293.069.249.500
Tissue Fixation;;E01.370.225.500.620.760.720
Tissue Fixation;;E01.370.225.750.600.760.720
Tissue Preservation;E01.450.865.366.833;E01.370.225.500.620.760
Tissue Preservation;;E01.370.225.750.600.760
Tissue Preservation;;E02.792.833
Transdermal Patch;E02.319.267.120.060.500;E07.935
Transferrin;D12.776.157.427.500;D12.776.157.427.750.500
Transferrin;D12.776.556.579.500;D12.776.556.579.750.500
Treponema Immobilization Test;E01.450.495.735.850.800;E01.370.225.812.735.850.800
Treponema Immobilization Test;;E05.200.812.735.850.800
Trialkyltin Compounds;D01.632.850.900;
Triethyltin Compounds;D01.632.850.900.910;
Trimethyltin Compounds;D01.632.850.900.950;
Triplets;G08.686.710.680;
Triplets;G08.686.785.760.769.525.680;
Troleandomycin;D04.345.349.600.800;
Troleandomycin;D09.408.477.600.800;
Tuberculin Test;E01.370.750.800;E01.370.225.812.871.800
Tuberculin Test;E01.450.495.750.800;E05.200.812.871.800
Tuberculin Test;E05.478.594.800.800;E05.478.594.890.800
Tuberous Sclerosis;;C04.651.800
Tuberous Sclerosis;;C04.700.632
Tuberous Sclerosis;;C16.320.700.636
Tumor Microenvironment;G04.835;G04.366.500
Tumor Stem Cell Assay;;E01.370.225.500.383.910
Tumor Stem Cell Assay;;E01.370.225.500.388.930
Tumor Stem Cell Assay;;E05.242.383.910
Tumor Stem Cell Assay;;E05.242.388.930
Twins;G08.686.710.847;
Twins;G08.686.785.760.769.525.847;
Twins, Dizygotic;G08.686.710.847.800;
Twins, Dizygotic;G08.686.785.760.769.525.847.800;
Twins, Monozygotic;G08.686.710.847.838;
Twins, Monozygotic;G08.686.785.760.769.525.847.838;
Tylosin;D04.345.349.905;
Tylosin;D09.408.477.905;
Typhlitis;;C01.539.463.850
Ultrasonography, Doppler, Transcranial;E01.370.376.560.260.850;E01.370.350.578.937.260.850
Ultrasonography, Doppler, Transcranial;;E01.370.376.537.750.260.850
Ultrasonography, Doppler, Transcranial;;E05.629.937.260.850
Ultraviolet Rays;G01.201.875.770.578.891;G01.358.500.505.650.891
Ultraviolet Rays;;G01.750.250.650.891
Ultraviolet Rays;;G01.750.750.659
Ultraviolet Rays;;G01.750.770.578.891
Umbilicus;A01.047.849;A01.923.047.849
Urinalysis;E01.450.150.810;E01.370.225.124.810
Urinalysis;E01.450.890;E05.200.124.810
Urinary Bladder, Overactive;C23.888.942.775;C23.888.942.343.780
Urinary Incontinence;C23.888.942.800;C23.888.942.343.800
Urinary Incontinence, Stress;C23.888.942.800.500;C23.888.942.343.800.500
Urinary Incontinence, Urge;C23.888.942.800.750;C23.888.942.343.800.750
Uterine Artery Embolization;;E02.926.500.575
Uterine Balloon Tamponade;E02.148.106.500;E02.926.500.074.500
Uterine Prolapse;C23.300.842.500.750;C23.300.842.624.750
Uteroglobin;D12.776.395.960;D12.776.861.500
Vaginal Smears;E01.450.230.900;E01.370.225.500.384.100.895
Vaginal Smears;E01.450.865.900;E01.370.225.998.054.895
Vaginal Smears;;E04.074.895
Vaginal Smears;;E05.200.500.384.100.895
Vaginal Smears;;E05.200.998.054.895
Vaginal Smears;;E05.200.998.841
Vaginal Smears;;E05.242.384.100.895
VDJ Exons;;G05.360.340.024.340.335.655
Vertebroplasty;E02.718.750;E02.718.275.500
Vertebroplasty;E04.555.860;E04.555.165.500
Vibrio fischeri;B03.440.450.900.859.300;B03.440.450.900.050.860
Vibrio fischeri;B03.660.250.830.830.250;B03.660.250.830.050.860
Vibrio salmonicida;B03.440.450.900.859.745;B03.440.450.900.050.930
Vibrio salmonicida;B03.660.250.830.830.745;B03.660.250.830.050.930
Viral Load;;E01.370.225.875.950
Virus Cultivation;;E01.370.225.875.970
Virus Inactivation;;E01.370.225.875.977
Visceral Prolapse;C23.300.842.500.875;C23.300.842.624.875
Vitelliform Macular Dystrophy;C11.204.236.719;C11.768.585.439.433
Vitelliform Macular Dystrophy;C11.270.162.719;C16.320.290.763
Vitelliform Macular Dystrophy;C16.320.290.162.705;
Vitellogenins;D12.776.466.925;D12.776.092.500.925
Voltage-Dependent Anion Channel 1;;D12.776.543.585.475.750
Voltage-Dependent Anion Channel 1;;D12.776.575.750.750
Voltage-Dependent Anion Channel 2;;D12.776.543.585.475.875
Voltage-Dependent Anion Channel 2;;D12.776.575.750.875
Walking;G11.427.590.530.698.940;G11.427.590.530.698.277.937
Water Movements;;N06.230.132.644.750
Wegener Granulomatosis;;C20.111.193.875
Whole Blood Coagulation Time;E01.450.375.115.950;E01.370.225.625.115.950
Whole Blood Coagulation Time;;E05.200.625.115.950
Wind;;N06.230.132.644.875
Wnt Proteins;D12.644.276.984;
Wnt1 Protein;D12.644.276.984.500;D12.776.467.984.100
